20	4.643517017364502	0.643517017364502	None	None	0
30	9.825352191925049	0.458142364334923	None	None	0
40	14.161988019943237	0.732392127432111	None	None	0
50	17.19209313392639	1.073725475738283	None	None	0
60	30.09887385368347	0.795353726416377	None	None	0
70	52.60517168045044	0.985334637715156	None	None	0
80	88.48243546485901	1.436383372375155	None	None	0
90	105.69441056251526	1.352351237782388	None	None	0
100	129.6445898214976	2.048463663180412	None	None	0
110	131.5029730796814	1.584926151728237	None	None	0
120	150.74897289276123	1.986422744614253	None	None	0
130	167.41422176361084	0.85378252436381	None	None	0
140	179.50097465515137	2.846464726262719	None	None	0
150	188.31852269172668	1.374739163840307	None	None	0
160	191.54367327690125	2.986561627283093	None	None	0
170	229.9675476551056	3.839828382287733	None	None	0
180	237.15943551063538	2.76351427387491	None	None	0
190	259.22319984436035	1.648556382922654	None	None	0
200	257.9812128543854	1.3809950134190685	None	None	0
20	None	None	0.11944150924682617	0.004332344328471	0
22	None	None	0.08800411224365234	0.000237482179263	0
24	None	None	0.527646541595459	0.000142364334923	0
26	None	None	2.6388046741485596	0.001743717383727	0
28	None	None	10.574965238571167	0.017363733638377	0
30	None	None	47.87681341171265	0.963142352373492	0
32	None	None	222.65205097198486	2.639346836767667	0
34	None	None	997.1236939430237	4.836434637236677	0
