20	4.219992637634277	0.0	None	None	0
30	9.61877703666687	0.0	None	None	0
40	12.981898307800293	0.0	None	None	0
50	19.36585021018982	0.0	None	None	0
60	23.822782278060913	0.0	None	None	0
70	39.21093821525574	0.0	None	None	0
80	79.52512121200562	0.0	None	None	0
90	93.9155797958374	0.0	None	None	0
100	102.6133816242218	0.0	None	None	0
20	None	None	0.120758056640625	0.0	0
22	None	None	0.13099241256713867	0.0	0
24	None	None	0.5894033908843994	0.0	0
26	None	None	2.5694308280944824	0.0	0
28	None	None	10.714827537536621	0.0	0
30	None	None	47.217429876327515	0.0	0
32	None	None	217.5205693244934	0.0	0
